,TimeSST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12/19/2012 9:52,9:52 AM,31,25.1,71,1006.4,19.3,ESE,13,-,N/A,,Scattered Clouds,110,2012-12-19 20:52:00<br />
12/19/2012 10:53,10:53 AM,31.5,25.6,71,1006.3,19.3,East,18.5,-,N/A,,Scattered Clouds,100,2012-12-19 21:53:00<br />
12/19/2012 11:51,11:51 AM,31.1,25,70,1005.6,19.3,ESE,18.5,-,N/A,,Scattered Clouds,110,2012-12-19 22:51:00<br />
12/19/2012 12:54,12:54 PM,31.3,25.3,70,1005.2,19.3,East,18.5,-,N/A,,Scattered Clouds,100,2012-12-19 23:54:00<br />
12/19/2012 13:00,1:00 PM,31,25,64,1005,19,East,18.5,,,,Partly Cloudy,100,2012-12-20 00:00:00<br />
12/19/2012 13:54,1:54 PM,30.9,24.6,69,1004.7,19.3,ESE,14.8,-,N/A,,Scattered Clouds,110,2012-12-20 00:54:00<br />
12/19/2012 14:50,2:50 PM,31,25,70,1004.1,19.3,ESE,16.7,-,N/A,,Mostly Cloudy,110,2012-12-20 01:50:00<br />
12/19/2012 15:51,3:51 PM,30.3,24.4,70,1003.9,19.3,ESE,16.7,-,N/A,,Mostly Cloudy,120,2012-12-20 02:51:00<br />
12/19/2012 16:50,4:50 PM,28.3,24,77,1004.1,19.3,ESE,14.8,-,N/A,Rain,Light Rain,120,2012-12-20 03:50:00<br />
12/19/2012 17:51,5:51 PM,29,24.2,75,1004.1,19.3,ESE,16.7,-,N/A,,Mostly Cloudy,120,2012-12-20 04:51:00<br />
12/19/2012 18:50,6:50 PM,28.4,24.3,78,1004.6,19.3,East,14.8,-,N/A,,Mostly Cloudy,100,2012-12-20 05:50:00<br />
12/19/2012 19:00,7:00 PM,28,24,73,1005,19,East,14.8,,,,Partly Cloudy,100,2012-12-20 06:00:00<br />
12/19/2012 19:50,7:50 PM,28.1,24.4,80,1005.2,16.1,SE,14.8,-,N/A,Rain,Light Rain Showers,140,2012-12-20 06:50:00<br />
12/19/2012 20:52,8:52 PM,28.1,24.2,79,1005.9,16.1,SE,13,-,N/A,,Scattered Clouds,130,2012-12-20 07:52:00<br />
12/19/2012 21:52,9:52 PM,26.5,23.7,84,1006.3,11.3,ENE,13,-,N/A,Rain,Light Rain Showers,60,2012-12-20 08:52:00<br />
12/20/2012 0:50,12:50 AM,26.5,23.8,85,1005.1,16.1,ESE,16.7,-,N/A,,Mostly Cloudy,110,2012-12-20 11:50:00<br />
12/20/2012 1:00,1:00 AM,26,24,80,1005,16,ESE,16.7,,,,Partly Cloudy,110,2012-12-20 12:00:00<br />
12/20/2012 1:51,1:51 AM,24.7,23.3,92,1004.7,11.3,SW,9.3,-,N/A,Rain,Rain Showers,230,2012-12-20 12:51:00<br />
12/20/2012 2:06,2:06 AM,25,23,89,1004.3,8,NNW,13,-,N/A,Rain,Rain Showers,330,2012-12-20 13:06:00<br />
12/20/2012 2:40,2:40 AM,24,23,94,1004.3,16.1,NNW,5.6,-,N/A,,Mostly Cloudy,340,2012-12-20 13:40:00<br />
12/20/2012 2:56,2:56 AM,24.5,23.3,93,1004.2,16.1,NW,5.6,-,N/A,,Mostly Cloudy,310,2012-12-20 13:56:00<br />
12/20/2012 3:56,3:56 AM,24.6,23.5,94,1004.1,16.1,NW,5.6,-,N/A,,Mostly Cloudy,320,2012-12-20 14:56:00<br />
12/21/2012 0:52,12:52 AM,24.2,22.2,89,1005.8,16.1,WNW,5.6,-,N/A,,Partly Cloudy,300,2012-12-21 11:52:00<br />
12/21/2012 1:00,1:00 AM,24,22,84,1006,16,WNW,5.6,,,,Scattered Clouds,300,2012-12-21 12:00:00<br />
12/21/2012 1:58,1:58 AM,24.2,22.1,88,1005.1,16.1,NW,5.6,-,N/A,,Partly Cloudy,310,2012-12-21 12:58:00<br />
12/21/2012 2:58,2:58 AM,23.9,22.2,90,1004.7,16.1,NW,5.6,-,N/A,,Partly Cloudy,320,2012-12-21 13:58:00<br />
12/21/2012 3:58,3:58 AM,24.1,22.2,89,1004.7,16.1,Variable,3.7,-,N/A,,Partly Cloudy,0,2012-12-21 14:58:00<br />
12/21/2012 4:55,4:55 AM,23.9,22.1,90,1005.2,16.1,NW,5.6,-,N/A,,Partly Cloudy,310,2012-12-21 15:55:00<br />
12/21/2012 5:56,5:56 AM,24.1,22.2,89,1006.1,19.3,NW,5.6,-,N/A,,Scattered Clouds,320,2012-12-21 16:56:00<br />
12/21/2012 6:55,6:55 AM,26.3,23.1,82,1006.4,19.3,Variable,3.7,-,N/A,,Scattered Clouds,0,2012-12-21 17:55:00<br />
12/21/2012 7:00,7:00 AM,26,23,79,1006,19,,3.7,,,,Scattered Clouds,,2012-12-21 18:00:00<br />
12/21/2012 7:52,7:52 AM,28.8,23.7,74,1006.3,19.3,Variable,5.6,-,N/A,,Partly Cloudy,0,2012-12-21 18:52:00<br />
12/21/2012 8:50,8:50 AM,29.8,24.3,72,1006.6,19.3,Variable,9.3,-,N/A,,Partly Cloudy,0,2012-12-21 19:50:00<br />
12/21/2012 9:50,9:50 AM,30.9,24.7,69,1007.1,19.3,East,20.4,-,N/A,,Partly Cloudy,90,2012-12-21 20:50:00<br />
12/21/2012 10:50,10:50 AM,31.2,24.9,69,1006.8,19.3,East,20.4,-,N/A,,Partly Cloudy,80,2012-12-21 21:50:00<br />
12/21/2012 11:50,11:50 AM,28.9,21.4,64,1006.3,19.3,ENE,16.7,-,N/A,,Scattered Clouds,70,2012-12-21 22:50:00<br />
12/21/2012 12:50,12:50 PM,31.6,25,68,1005.4,19.3,ENE,20.4,-,N/A,,Scattered Clouds,70,2012-12-21 23:50:00<br />
12/21/2012 13:00,1:00 PM,32,25,60,1005,19,ENE,20.4,,,,Partly Cloudy,70,2012-12-22 00:00:00<br />
12/21/2012 13:50,1:50 PM,30.2,24,69,1005.1,19.3,ENE,18.5,-,N/A,,Scattered Clouds,60,2012-12-22 00:50:00<br />
12/21/2012 14:50,2:50 PM,30.3,24.5,71,1004.7,19.3,ENE,16.7,-,N/A,,Scattered Clouds,70,2012-12-22 01:50:00<br />
12/21/2012 15:50,3:50 PM,30.3,23.8,68,1004.7,19.3,North,13,-,N/A,,Partly Cloudy,10,2012-12-22 02:50:00<br />
12/21/2012 16:55,4:55 PM,30.3,23.5,67,1004.4,19.3,North,9.3,-,N/A,,Partly Cloudy,360,2012-12-22 03:55:00<br />
12/21/2012 17:59,5:59 PM,28.9,23.7,73,1005.2,19.3,NNW,7.4,-,N/A,,Partly Cloudy,340,2012-12-22 04:59:00<br />
12/21/2012 18:50,6:50 PM,28.2,23.8,77,1005.9,19.3,Variable,7.4,-,N/A,,Scattered Clouds,0,2012-12-22 05:50:00<br />
12/21/2012 19:00,7:00 PM,28,24,70,1006,19,,7.4,,,,Scattered Clouds,,2012-12-22 06:00:00<br />
12/22/2012 0:53,12:53 AM,27.8,23.8,79,1007.3,16.1,North,9.3,-,N/A,,Scattered Clouds,360,2012-12-22 11:53:00<br />
12/22/2012 1:00,1:00 AM,28,24,73,1007,16,North,9.3,,,,Partly Cloudy,0,2012-12-22 12:00:00<br />
12/22/2012 1:58,1:58 AM,27.9,23.6,77,1006.8,16.1,North,9.3,-,N/A,,Scattered Clouds,360,2012-12-22 12:58:00<br />
12/22/2012 2:58,2:58 AM,27.9,23.6,77,1006.6,16.1,Variable,5.6,-,N/A,,Scattered Clouds,0,2012-12-22 13:58:00<br />
12/22/2012 3:53,3:53 AM,28,23.2,75,1006.4,16.1,NE,14.8,-,N/A,,Scattered Clouds,40,2012-12-22 14:53:00<br />
12/22/2012 4:55,4:55 AM,27.7,23.7,79,1006.8,16.1,NNE,13,-,N/A,,Scattered Clouds,30,2012-12-22 15:55:00<br />
12/22/2012 5:58,5:58 AM,27.8,22.9,75,1007.8,19.3,NNE,9.3,-,N/A,,Scattered Clouds,30,2012-12-22 16:58:00<br />
12/22/2012 6:51,6:51 AM,28.5,23.4,74,1008.5,19.3,NNE,9.3,-,N/A,,Scattered Clouds,20,2012-12-22 17:51:00<br />
12/22/2012 7:00,7:00 AM,28,23,68,1008,19,NNE,9.3,,,,Partly Cloudy,20,2012-12-22 18:00:00<br />
12/22/2012 7:51,7:51 AM,28.8,23.9,75,1009.1,19.3,NNE,7.4,-,N/A,,Mostly Cloudy,20,2012-12-22 18:51:00<br />
12/23/2012 0:58,12:58 AM,25.9,23.2,85,1010,16.1,Variable,3.7,-,N/A,,Partly Cloudy,0,2012-12-23 11:58:00<br />
12/23/2012 1:00,1:00 AM,26,23,79,1010,16,,3.7,,,,Scattered Clouds,,2012-12-23 12:00:00<br />
12/23/2012 1:53,1:53 AM,25.3,23.2,88,1009.3,16.1,Variable,3.7,-,N/A,,Partly Cloudy,0,2012-12-23 12:53:00<br />
12/24/2012 0:51,12:51 AM,28.3,24.7,81,1009.1,16.1,ESE,25.9,-,N/A,,Overcast,110,2012-12-24 11:51:00<br />
12/24/2012 1:00,1:00 AM,28,25,75,1009,16,ESE,25.9,,,,Overcast,110,2012-12-24 12:00:00<br />
12/24/2012 1:50,1:50 AM,28.1,24.5,81,1008.5,16.1,East,25.9,-,N/A,,Overcast,90,2012-12-24 12:50:00<br />
12/24/2012 2:50,2:50 AM,28.1,24.4,80,1008,16.1,East,24.1,-,N/A,,Mostly Cloudy,100,2012-12-24 13:50:00<br />
12/24/2012 3:55,3:55 AM,27.6,24.7,84,1008,16.1,East,24.1,-,N/A,,Mostly Cloudy,100,2012-12-24 14:55:00<br />
12/24/2012 4:50,4:50 AM,26.1,22.5,80,1008,16.1,East,7.4,-,N/A,,Mostly Cloudy,80,2012-12-24 15:50:00<br />
12/24/2012 5:59,5:59 AM,27.5,24.2,82,1008.8,16.1,East,24.1,-,N/A,,Mostly Cloudy,100,2012-12-24 16:59:00<br />
12/24/2012 6:50,6:50 AM,27.9,24.8,83,1009.5,19.3,ESE,22.2,-,N/A,,Mostly Cloudy,110,2012-12-24 17:50:00<br />
12/24/2012 7:00,7:00 AM,28,25,79,1010,19,ESE,22.2,,,,Partly Cloudy,110,2012-12-24 18:00:00<br />
12/24/2012 7:54,7:54 AM,29,25.6,82,1009.8,19.3,East,27.8,-,N/A,,Mostly Cloudy,100,2012-12-24 18:54:00<br />
12/24/2012 8:50,8:50 AM,29.7,25.5,78,1009.8,19.3,East,22.2,-,N/A,,Scattered Clouds,100,2012-12-24 19:50:00<br />
12/24/2012 9:50,9:50 AM,30.8,25.8,74,1009.8,19.3,East,24.1,-,N/A,,Scattered Clouds,100,2012-12-24 20:50:00<br />
12/24/2012 10:50,10:50 AM,31.1,25,70,1009.5,19.3,East,22.2,-,N/A,,Partly Cloudy,100,2012-12-24 21:50:00<br />
12/24/2012 11:50,11:50 AM,30.8,24.8,70,1008.8,19.3,ESE,22.2,-,N/A,,Scattered Clouds,110,2012-12-24 22:50:00<br />
12/24/2012 12:50,12:50 PM,30.7,24.9,71,1008.5,19.3,ESE,20.4,-,N/A,,Scattered Clouds,110,2012-12-24 23:50:00<br />
12/24/2012 13:00,1:00 PM,31,25,65,1008,19,ESE,20.4,,,Rain,Light Rain Showers,110,2012-12-25 00:00:00<br />
12/24/2012 13:52,1:52 PM,31,24.6,69,1008,19.3,ESE,24.1,-,N/A,,Scattered Clouds,120,2012-12-25 00:52:00<br />
12/24/2012 14:53,2:53 PM,31,24.8,69,1007.5,19.3,ESE,20.4,-,N/A,,Scattered Clouds,120,2012-12-25 01:53:00<br />
12/24/2012 15:55,3:55 PM,30.7,24.9,71,1007.1,19.3,ESE,20.4,-,N/A,,Scattered Clouds,120,2012-12-25 02:55:00<br />
12/24/2012 16:57,4:57 PM,30.5,24.6,71,1007.3,19.3,ESE,20.4,-,N/A,,Mostly Cloudy,120,2012-12-25 03:57:00<br />
12/24/2012 17:50,5:50 PM,29.2,24.3,75,1007.6,19.3,ESE,22.2,-,N/A,,Mostly Cloudy,120,2012-12-25 04:50:00<br />
12/24/2012 18:56,6:56 PM,28.7,23.7,74,1008.5,16.1,SE,18.5,-,N/A,,Mostly Cloudy,130,2012-12-25 05:56:00<br />
12/24/2012 19:00,7:00 PM,29,24,67,1008,16,SE,18.5,,,,Partly Cloudy,130,2012-12-25 06:00:00<br />
12/24/2012 19:51,7:51 PM,28.6,23.6,74,1009,16.1,ESE,18.5,-,N/A,,Scattered Clouds,110,2012-12-25 06:51:00<br />
12/24/2012 20:53,8:53 PM,28.5,24,76,1009,16.1,ESE,20.4,-,N/A,,Scattered Clouds,120,2012-12-25 07:53:00<br />
12/24/2012 21:52,9:52 PM,28.3,24.1,78,1009.5,16.1,ESE,18.5,-,N/A,,Scattered Clouds,110,2012-12-25 08:52:00<br />
12/24/2012 22:53,10:53 PM,28.4,24.3,78,1009.5,16.1,ESE,24.1,-,N/A,,Overcast,110,2012-12-25 09:53:00<br />
12/24/2012 23:58,11:58 PM,28,24.2,80,1008.5,16.1,East,18.5,-,N/A,,Overcast,100,2012-12-25 10:58:00<br />
12/25/2012 0:52,12:52 AM,27.9,24.5,82,1008.1,16.1,ESE,31.5,-,N/A,,Overcast,120,2012-12-25 11:52:00<br />
12/25/2012 1:00,1:00 AM,28,24,78,1008,16,ESE,31.5,,,,Overcast,120,2012-12-25 12:00:00<br />
12/25/2012 1:54,1:54 AM,27.4,24.3,83,1007.5,16.1,ESE,22.2,-,N/A,,Overcast,120,2012-12-25 12:54:00<br />
12/25/2012 2:52,2:52 AM,27.5,24.6,84,1007.1,16.1,ESE,25.9,-,N/A,,Overcast,120,2012-12-25 13:52:00<br />
12/25/2012 3:55,3:55 AM,27.7,24.2,81,1006.6,16.1,ESE,27.8,-,N/A,,Mostly Cloudy,120,2012-12-25 14:55:00<br />
12/25/2012 4:58,4:58 AM,27.3,24.8,86,1007.1,11.3,East,25.9,-,N/A,Rain,Light Rain Showers,100,2012-12-25 15:58:00<br />
12/25/2012 5:55,5:55 AM,26.8,24,85,1007.8,16.1,East,25.9,-,N/A,,Mostly Cloudy,100,2012-12-25 16:55:00<br />
12/25/2012 6:53,6:53 AM,27.7,24.6,83,1008.1,19.3,ESE,25.9,-,N/A,,Mostly Cloudy,110,2012-12-25 17:53:00<br />
12/25/2012 7:00,7:00 AM,28,25,78,1008,19,ESE,25.9,,,,Partly Cloudy,110,2012-12-25 18:00:00<br />
12/25/2012 7:59,7:59 AM,27.9,24.5,82,1009,19.3,East,22.2,-,N/A,,Mostly Cloudy,100,2012-12-25 18:59:00<br />
12/25/2012 8:54,8:54 AM,29.7,24.7,74,1009.1,19.3,ESE,25.9,-,N/A,,Scattered Clouds,110,2012-12-25 19:54:00<br />
12/25/2012 9:51,9:51 AM,31.1,25.8,73,1009,19.3,East,24.1,-,N/A,,Scattered Clouds,100,2012-12-25 20:51:00<br />
12/25/2012 10:50,10:50 AM,30.8,25.6,74,1008.6,19.3,ESE,24.1,-,N/A,,Mostly Cloudy,110,2012-12-25 21:50:00<br />
12/25/2012 11:50,11:50 AM,29.5,25.6,79,1008.1,19.3,East,29.6,-,N/A,,Mostly Cloudy,80,2012-12-25 22:50:00<br />
12/25/2012 12:50,12:50 PM,27.8,25.7,88,1007.6,19.3,ESE,13,-,N/A,,Mostly Cloudy,110,2012-12-25 23:50:00<br />
12/25/2012 13:00,1:00 PM,28,26,85,1008,19,ESE,13,,,Rain,Light Rain Showers,110,2012-12-26 00:00:00<br />
12/25/2012 13:52,1:52 PM,29.9,26.4,81,1007.1,19.3,East,24.1,-,N/A,,Mostly Cloudy,80,2012-12-26 00:52:00<br />
12/25/2012 14:55,2:55 PM,30.3,26.1,78,1006.4,19.3,East,22.2,-,N/A,,Mostly Cloudy,100,2012-12-26 01:55:00<br />
12/25/2012 15:53,3:53 PM,29.2,25.1,78,1005.9,19.3,ESE,22.2,-,N/A,,Scattered Clouds,110,2012-12-26 02:53:00<br />
12/25/2012 16:58,4:58 PM,29,25.2,80,1005.8,19.3,SE,20.4,-,N/A,,Mostly Cloudy,130,2012-12-26 03:58:00<br />
12/25/2012 18:56,6:56 PM,28.2,24.4,80,1006.4,19.3,East,18.5,-,N/A,,Mostly Cloudy,100,2012-12-26 05:56:00<br />
12/25/2012 19:00,7:00 PM,28,24,74,1006,19,East,18.5,,,,Partly Cloudy,100,2012-12-26 06:00:00<br />
12/25/2012 19:55,7:55 PM,27.9,25.2,85,1007.1,11.3,East,16.7,-,N/A,Rain,Light Rain Showers,90,2012-12-26 06:55:00<br />
12/25/2012 20:52,8:52 PM,27.7,25.1,86,1007.6,16.1,East,16.7,-,N/A,,Mostly Cloudy,90,2012-12-26 07:52:00<br />
12/25/2012 21:52,9:52 PM,27.7,24.4,82,1008.1,16.1,East,14.8,-,N/A,,Scattered Clouds,90,2012-12-26 08:52:00<br />
12/25/2012 22:56,10:56 PM,27.7,24.7,84,1008.6,16.1,East,14.8,-,N/A,,Scattered Clouds,80,2012-12-26 09:56:00<br />
12/25/2012 23:54,11:54 PM,25.9,24.1,90,1008.5,16.1,NW,9.3,-,N/A,,Mostly Cloudy,310,2012-12-26 10:54:00<br />
12/27/2012 0:50,12:50 AM,27.3,23,77,1008,16.1,ENE,14.8,-,N/A,,Overcast,60,2012-12-27 11:50:00<br />
12/27/2012 1:00,1:00 AM,27,23,72,1008,16,ENE,14.8,,,,Partly Cloudy,60,2012-12-27 12:00:00<br />
12/27/2012 1:55,1:55 AM,27.1,22.9,78,1006.9,16.1,NNE,9.3,-,N/A,,Overcast,30,2012-12-27 12:55:00<br />
12/27/2012 2:52,2:52 AM,27.2,22.5,75,1006.3,16.1,NE,9.3,-,N/A,,Overcast,50,2012-12-27 13:52:00<br />
12/27/2012 3:50,3:50 AM,26.8,23.1,80,1006.1,16.1,Variable,9.3,-,N/A,,Overcast,0,2012-12-27 14:50:00<br />
12/27/2012 4:51,4:51 AM,27.4,22.6,75,1006.8,16.1,Variable,7.4,-,N/A,,Overcast,0,2012-12-27 15:51:00<br />
12/27/2012 5:50,5:50 AM,26.6,22.8,80,1008,16.1,Variable,3.7,-,N/A,,Overcast,0,2012-12-27 16:50:00<br />
12/28/2012 0:50,12:50 AM,23.7,22.4,92,1007.8,11.3,Variable,5.6,-,N/A,Rain,Light Rain Showers,0,2012-12-28 11:50:00<br />
12/28/2012 1:00,1:00 AM,24,22,89,1008,11,,5.6,,,Rain,Light Rain Showers,,2012-12-28 12:00:00<br />
12/28/2012 1:54,1:54 AM,23.7,22.2,91,1006.6,16.1,Variable,5.6,-,N/A,,Mostly Cloudy,0,2012-12-28 12:54:00<br />
12/28/2012 2:54,2:54 AM,23,21.8,93,1006.3,16.1,Variable,7.4,-,N/A,,Scattered Clouds,0,2012-12-28 13:54:00<br />
12/28/2012 3:52,3:52 AM,23,22,94,1006.3,16.1,Variable,3.7,-,N/A,,Scattered Clouds,0,2012-12-28 14:52:00<br />
12/28/2012 4:54,4:54 AM,23,22,94,1006.8,16.1,Variable,3.7,-,N/A,,Scattered Clouds,0,2012-12-28 15:54:00<br />
12/28/2012 5:53,5:53 AM,23.3,22.1,93,1007.1,19.3,Variable,5.6,-,N/A,,Scattered Clouds,0,2012-12-28 16:53:00<br />
12/28/2012 6:50,6:50 AM,25.3,23.7,91,1007.6,19.3,Variable,5.6,-,N/A,,Scattered Clouds,0,2012-12-28 17:50:00<br />
12/28/2012 7:00,7:00 AM,25,24,86,1008,19,,5.6,,,,Partly Cloudy,,2012-12-28 18:00:00<br />
12/28/2012 7:52,7:52 AM,28.4,24.3,78,1007.8,19.3,ENE,16.7,-,N/A,,Scattered Clouds,60,2012-12-28 18:52:00<br />
12/28/2012 8:56,8:56 AM,29.8,24.3,72,1007.8,19.3,ENE,13,-,N/A,,Mostly Cloudy,60,2012-12-28 19:56:00<br />
12/28/2012 9:55,9:55 AM,30.2,24.2,70,1008,19.3,ENE,14.8,-,N/A,,Mostly Cloudy,70,2012-12-28 20:55:00<br />
12/28/2012 10:52,10:52 AM,29.6,24.1,72,1007.5,19.3,East,18.5,-,N/A,,Mostly Cloudy,80,2012-12-28 21:52:00<br />
12/28/2012 11:51,11:51 AM,29.4,23.7,71,1006.9,19.3,ENE,16.7,-,N/A,,Overcast,70,2012-12-28 22:51:00<br />
12/28/2012 12:54,12:54 PM,29.9,23.7,69,1006.3,19.3,ENE,16.7,-,N/A,,Mostly Cloudy,60,2012-12-28 23:54:00<br />
12/28/2012 13:00,1:00 PM,30,24,62,1006,19,ENE,16.7,,,,Partly Cloudy,60,2012-12-29 00:00:00<br />
12/28/2012 13:57,1:57 PM,30.5,23.7,67,1006.1,19.3,North,11.1,-,N/A,,Mostly Cloudy,350,2012-12-29 00:57:00<br />
12/28/2012 14:52,2:52 PM,30.7,23.2,64,1005.9,19.3,North,9.3,-,N/A,,Mostly Cloudy,350,2012-12-29 01:52:00<br />
12/28/2012 15:50,3:50 PM,30.7,23.7,66,1005.6,19.3,WNW,7.4,-,N/A,,Mostly Cloudy,300,2012-12-29 02:50:00<br />
12/28/2012 16:53,4:53 PM,29.7,24,71,1005.9,19.3,North,9.3,-,N/A,,Mostly Cloudy,350,2012-12-29 03:53:00<br />
12/28/2012 17:59,5:59 PM,28.8,23.7,74,1006.1,19.3,North,9.3,-,N/A,,Mostly Cloudy,350,2012-12-29 04:59:00<br />
12/29/2012 0:57,12:57 AM,26.3,24.4,89,1006.6,16.1,NNE,7.4,-,N/A,,Mostly Cloudy,20,2012-12-29 11:57:00<br />
12/29/2012 1:00,1:00 AM,26,24,87,1007,16,NNE,7.4,,,,Partly Cloudy,20,2012-12-29 12:00:00<br />
12/29/2012 1:32,1:32 AM,26,24,89,1006,16.1,Variable,3.7,-,N/A,Thunderstorm,Thunderstorm,0,2012-12-29 12:32:00<br />
12/29/2012 1:55,1:55 AM,26.2,24.1,88,1006.8,11.3,Variable,3.7,-,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,0,2012-12-29 12:55:00<br />
12/29/2012 2:09,2:09 AM,25,24,94,1006.3,1.6,South,25.9,-,N/A,Rain-Thunderstorm,Heavy Thunderstorms and Rain,180,2012-12-29 13:09:00<br />
12/30/2012 0:56,12:56 AM,24.1,22.9,93,1007.5,16.1,NW,7.4,-,N/A,,Partly Cloudy,310,2012-12-30 11:56:00<br />
12/30/2012 1:00,1:00 AM,24,23,92,1008,16,NW,7.4,,,,Scattered Clouds,310,2012-12-30 12:00:00<br />
12/30/2012 1:56,1:56 AM,24.1,22.8,92,1007.1,16.1,NW,5.6,-,N/A,,Partly Cloudy,310,2012-12-30 12:56:00<br />
12/30/2012 2:57,2:57 AM,24.3,22.9,92,1006.8,16.1,NW,7.4,-,N/A,,Scattered Clouds,320,2012-12-30 13:57:00<br />
12/30/2012 3:55,3:55 AM,24.5,22.7,90,1006.8,16.1,NNW,5.6,-,N/A,,Scattered Clouds,340,2012-12-30 14:55:00<br />
12/30/2012 4:57,4:57 AM,24.2,22.7,91,1007.3,16.1,WNW,5.6,-,N/A,,Scattered Clouds,300,2012-12-30 15:57:00<br />
12/30/2012 5:54,5:54 AM,24,22.6,92,1007.8,19.3,Variable,3.7,-,N/A,,Overcast,0,2012-12-30 16:54:00<br />
12/30/2012 6:55,6:55 AM,24.9,23.3,91,1008.6,19.3,Variable,3.7,-,N/A,,Overcast,0,2012-12-30 17:55:00<br />
12/30/2012 7:00,7:00 AM,25,23,87,1009,19,,3.7,,,,Overcast,,2012-12-30 18:00:00<br />
1/2/2013 0:55,12:55 AM,76.5,73.6,91,29.8,10,Variable,3.5,-,N/A,Rain,Light Rain Showers,0,2013-01-02 11:55:00<br />
1/2/2013 1:00,1:00 AM,76,74,90,29.8,10,,3.5,,,Rain,Light Rain Showers,,2013-01-02 12:00:00<br />
1/2/2013 1:55,1:55 AM,78.3,75.4,91,29.79,10,ESE,10.4,-,N/A,Rain,Light Rain Showers,110,2013-01-02 12:55:00<br />
1/2/2013 2:56,2:56 AM,79.9,74.5,83,29.78,10,East,11.5,-,N/A,Rain,Light Rain Showers,100,2013-01-02 13:56:00<br />
1/2/2013 3:54,3:54 AM,79.9,75.9,88,29.78,10,ESE,15,-,N/A,Rain,Light Rain Showers,120,2013-01-02 14:54:00<br />
1/2/2013 4:57,4:57 AM,80.1,75.6,86,29.78,10,ESE,13.8,-,N/A,,Overcast,110,2013-01-02 15:57:00<br />
1/2/2013 5:59,5:59 AM,80.4,75.4,85,29.8,10,ESE,16.1,-,N/A,,Overcast,110,2013-01-02 16:59:00<br />
1/2/2013 6:50,6:50 AM,80.8,75.7,85,29.83,10,ESE,12.7,-,N/A,,Overcast,110,2013-01-02 17:50:00<br />
1/2/2013 7:00,7:00 AM,81,76,80,29.83,10,ESE,12.7,,,,Partly Cloudy,110,2013-01-02 18:00:00<br />
1/2/2013 7:50,7:50 AM,81.7,76.5,84,29.83,10,East,16.1,-,N/A,,Overcast,100,2013-01-02 18:50:00<br />
1/2/2013 8:54,8:54 AM,83.1,77,82,29.83,12,East,13.8,-,N/A,,Overcast,90,2013-01-02 19:54:00<br />
1/2/2013 9:50,9:50 AM,84.9,77.9,79,29.82,12,East,12.7,-,N/A,,Overcast,100,2013-01-02 20:50:00<br />
1/2/2013 10:50,10:50 AM,87.3,77.4,72,29.8,12,East,18.4,-,N/A,,Mostly Cloudy,90,2013-01-02 21:50:00<br />
1/2/2013 11:50,11:50 AM,85.8,78.6,79,29.79,12,East,17.3,-,N/A,,Mostly Cloudy,80,2013-01-02 22:50:00<br />
1/2/2013 12:50,12:50 PM,85.6,78.4,79,29.77,12,East,15,-,N/A,,Overcast,90,2013-01-02 23:50:00<br />
1/2/2013 13:00,1:00 PM,86,78,73,29.77,12,East,15,,,,Overcast,90,2013-01-03 00:00:00<br />
1/2/2013 13:50,1:50 PM,84.6,76.5,77,29.76,12,East,16.1,-,N/A,,Overcast,80,2013-01-03 00:50:00<br />
1/2/2013 14:50,2:50 PM,85.5,77.2,76,29.75,12,ENE,12.7,-,N/A,,Overcast,60,2013-01-03 01:50:00<br />
1/2/2013 15:50,3:50 PM,85.6,77.4,76,29.73,12,East,13.8,-,N/A,,Overcast,80,2013-01-03 02:50:00<br />
1/2/2013 16:51,4:51 PM,84.7,76.3,76,29.74,10,ENE,13.8,-,N/A,,Overcast,70,2013-01-03 03:51:00<br />
1/2/2013 17:50,5:50 PM,83.8,75.7,76,29.74,10,East,16.1,-,N/A,,Overcast,80,2013-01-03 04:50:00<br />
1/2/2013 18:53,6:53 PM,83.5,74.8,75,29.75,10,East,16.1,-,N/A,,Overcast,80,2013-01-03 05:53:00<br />
1/2/2013 19:00,7:00 PM,83,75,70,29.75,10,East,16.1,,,,Overcast,80,2013-01-03 06:00:00<br />
1/2/2013 19:55,7:55 PM,82.9,75.2,77,29.77,10,East,16.1,-,N/A,,Overcast,90,2013-01-03 06:55:00<br />
1/2/2013 20:55,8:55 PM,83.1,75.6,78,29.77,10,ENE,13.8,-,N/A,,Overcast,70,2013-01-03 07:55:00<br />
1/2/2013 21:59,9:59 PM,83.1,75.6,78,29.78,10,East,13.8,-,N/A,,Overcast,80,2013-01-03 08:59:00<br />
1/2/2013 22:54,10:54 PM,82.9,76.1,80,29.78,10,East,13.8,-,N/A,,Overcast,80,2013-01-03 09:54:00<br />
1/2/2013 23:50,11:50 PM,82.8,76.1,80,29.77,10,East,13.8,-,N/A,,Overcast,80,2013-01-03 10:50:00<br />
1/3/2013 0:55,12:55 AM,28.1,24.9,83,1007.1,16.1,East,22.2,-,N/A,,Mostly Cloudy,100,2013-01-03 11:55:00<br />
1/3/2013 1:00,1:00 AM,28,25,77,1007,16,East,22.2,,,,Partly Cloudy,100,2013-01-03 12:00:00<br />
