,TimeSST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
2013-08-05 02:50:00,2:50 AM,78.6,75.7,91,29.87,7.0,SE,16.1,-,N/A,Rain,Light Rain Showers,130,2013-08-05 13:50:00<br />
2013-09-27 07:00:00,7:00 AM,80,72,69,29.83,12,ESE,11.5,,,,Partly Cloudy,110,2013-09-27 18:00:00<br />
2014-02-25 00:54:00,12:54 AM,80.6,75.4,84,29.72,10.0,Variable,3.5,-,N/A,Rain,Light Rain Showers,0,2014-02-25 11:54:00<br />
2014-03-03 08:53:00,8:53 AM,86.0,76.8,74,29.82,12.0,NNW,6.9,-,N/A,,Mostly Cloudy,330,2014-03-03 19:53:00<br />
2013-12-12 05:54:00,5:54 AM,80.4,74.8,83,29.75,10.0,NE,3.5,-,N/A,,Overcast,40,2013-12-12 16:54:00<br />
2013-10-23 14:53:00,2:53 PM,84.9,74.3,70,29.86,12.0,SE,12.7,-,N/A,,Mostly Cloudy,140,2013-10-24 01:53:00<br />
2013-10-08 08:54:00,8:54 AM,86.0,78.3,78,29.90,12.0,East,10.4,-,N/A,,Partly Cloudy,80,2013-10-08 19:54:00<br />
2013-11-26 17:54:00,5:54 PM,84.0,76.5,78,29.78,12.0,East,13.8,-,N/A,,Partly Cloudy,90,2013-11-27 04:54:00<br />
2013-08-13 02:58:00,2:58 AM,74.5,71.6,91,29.86,10.0,NW,2.3,-,N/A,,Mostly Cloudy,310,2013-08-13 13:58:00<br />
2013-08-07 12:51:00,12:51 PM,82.4,72.3,71,29.93,12.0,ESE,16.1,-,N/A,,Overcast,110,2013-08-07 23:51:00<br />
2014-02-15 10:55:00,10:55 AM,83.8,76.1,77,29.81,12.0,NNW,10.4,-,N/A,,Mostly Cloudy,340,2014-02-15 21:55:00<br />
2013-08-27 01:00:00,1:00 AM,80,74,78,29.95,10,ESE,16.1,,,,Partly Cloudy,110,2013-08-27 12:00:00<br />
2014-02-18 19:00:00,7:00 PM,77,75,91,29.80,2,,3.5,,,Rain,Heavy Rain Showers,,2014-02-19 06:00:00<br />
2013-08-25 18:50:00,6:50 PM,80.1,73.6,81,29.91,10.0,Variable,5.8,-,N/A,Rain,Light Rain Showers,0,2013-08-26 05:50:00<br />
2013-08-24 10:53:00,10:53 AM,85.1,74.7,71,29.91,12.0,ENE,6.9,-,N/A,,Mostly Cloudy,70,2013-08-24 21:53:00<br />
2013-12-09 13:00:00,1:00 PM,81,77,83,29.79,10,East,11.5,,,Rain,Light Rain,80,2013-12-10 00:00:00<br />
2013-09-01 01:00:00,1:00 AM,76,74,91,29.84,10,Calm,Calm,,,,Partly Cloudy,,2013-09-01 12:00:00<br />
2013-08-19 15:56:00,3:56 PM,79.2,75.7,89,29.81,10.0,East,13.8,-,N/A,Rain,Light Rain Showers,90,2013-08-20 02:56:00<br />
2014-03-08 15:52:00,3:52 PM,86.5,76.6,72,29.71,12.0,NW,12.7,-,N/A,,Mostly Cloudy,310,2014-03-09 02:52:00<br />
2013-09-28 04:51:00,4:51 AM,80.4,72.5,77,29.78,10.0,East,15.0,-,N/A,,Overcast,100,2013-09-28 15:51:00<br />
2013-12-28 19:00:00,7:00 PM,83,76,73,29.71,11,ESE,6.9,,,,Overcast,110,2013-12-29 06:00:00<br />
2013-09-09 09:55:00,9:55 AM,81.1,75.7,84,29.99,11.0,East,19.6,-,N/A,,Overcast,100,2013-09-09 20:55:00<br />
2014-02-27 16:50:00,4:50 PM,79.9,75.6,87,29.67,11.0,North,18.4,-,N/A,Rain,Heavy Rain Showers,10,2014-02-28 03:50:00<br />
2013-09-08 01:52:00,1:52 AM,78.4,74.5,88,29.93,8.0,ESE,16.1,-,N/A,,Overcast,120,2013-09-08 12:52:00<br />
2013-10-21 09:58:00,9:58 AM,82.8,72.9,72,29.90,12.0,East,17.3,-,N/A,,Mostly Cloudy,90,2013-10-21 20:58:00<br />
2013-11-09 19:53:00,7:53 PM,80.4,74.3,82,29.83,10.0,ENE,8.1,-,N/A,,Overcast,60,2013-11-10 06:53:00<br />
2014-02-22 07:56:00,7:56 AM,82.4,77.9,86,29.74,12.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-02-22 18:56:00<br />
2014-01-05 09:53:00,9:53 AM,83.1,75.7,78,29.74,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-05 20:53:00<br />
2013-08-05 07:00:00,7:00 AM,79,75,85,29.89,12,SE,13.8,,,,Mostly Cloudy,130,2013-08-05 18:00:00<br />
2013-11-17 15:50:00,3:50 PM,85.3,75.4,72,29.75,12.0,SSE,6.9,-,N/A,,Scattered Clouds,160,2013-11-18 02:50:00<br />
2013-09-10 06:50:00,6:50 AM,80.2,75.2,85,29.99,12.0,East,19.6,-,N/A,,Mostly Cloudy,100,2013-09-10 17:50:00<br />
2013-08-15 21:53:00,9:53 PM,79.7,75.4,87,29.84,10.0,ESE,19.6,-,N/A,,Overcast,110,2013-08-16 08:53:00<br />
2014-02-02 01:54:00,1:54 AM,82.0,76.8,84,29.79,10.0,East,17.3,-,N/A,,Mostly Cloudy,90,2014-02-02 12:54:00<br />
2014-01-05 01:00:00,1:00 AM,80,74,79,29.75,7,NNW,5.8,,,Rain,Light Rain Showers,330,2014-01-05 12:00:00<br />
2013-12-03 08:55:00,8:55 AM,83.1,75.0,76,29.82,12.0,SE,12.7,-,N/A,,Scattered Clouds,140,2013-12-03 19:55:00<br />
2013-09-22 14:58:00,2:58 PM,83.3,76.3,79,29.81,10.0,East,18.4,-,N/A,Rain,Light Rain,90,2013-09-23 01:58:00<br />
2014-01-31 12:51:00,12:51 PM,88.2,74.8,65,29.75,12.0,NE,8.1,-,N/A,,Mostly Cloudy,40,2014-01-31 23:51:00<br />
2013-10-08 17:54:00,5:54 PM,83.1,76.8,81,29.84,12.0,ENE,10.4,-,N/A,,Mostly Cloudy,70,2013-10-09 04:54:00<br />
2013-11-22 17:51:00,5:51 PM,81.7,74.8,80,29.89,12.0,ESE,23.0,-,N/A,,Overcast,110,2013-11-23 04:51:00<br />
2014-01-15 10:56:00,10:56 AM,88.9,79.5,74,29.82,12.0,East,11.5,-,N/A,,Scattered Clouds,90,2014-01-15 21:56:00<br />
2013-10-01 16:53:00,4:53 PM,83.7,76.3,78,29.80,12.0,East,13.8,-,N/A,,Mostly Cloudy,80,2013-10-02 03:53:00<br />
2013-10-16 07:00:00,7:00 AM,81,75,78,29.90,12,East,15.0,,,,Partly Cloudy,90,2013-10-16 18:00:00<br />
2013-12-11 10:55:00,10:55 AM,82.0,75.2,80,29.79,11.0,Variable,5.8,-,N/A,Rain,Light Rain Showers,0,2013-12-11 21:55:00<br />
2013-10-31 14:52:00,2:52 PM,81.0,74.3,80,29.84,12.0,East,23.0,-,N/A,,Overcast,90,2013-11-01 01:52:00<br />
2013-12-04 07:51:00,7:51 AM,81.5,75.2,81,29.77,12.0,ESE,13.8,-,N/A,,Overcast,120,2013-12-04 18:51:00<br />
2013-08-15 13:00:00,1:00 PM,83,75,71,29.83,12,ESE,18.4,,,,Partly Cloudy,120,2013-08-16 00:00:00<br />
2014-01-23 07:50:00,7:50 AM,81.1,76.5,86,29.80,12.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-23 18:50:00<br />
2014-02-09 05:54:00,5:54 AM,82.4,75.7,80,29.63,10.0,NW,5.8,-,N/A,,Mostly Cloudy,310,2014-02-09 16:54:00<br />
2013-10-22 09:57:00,9:57 AM,81.3,76.6,86,29.93,8.0,East,15.0,-,N/A,Rain,Light Rain Showers,100,2013-10-22 20:57:00<br />
2014-01-20 16:57:00,4:57 PM,83.5,75.7,77,29.74,12.0,South,3.5,-,N/A,,Mostly Cloudy,180,2014-01-21 03:57:00<br />
2013-10-23 17:50:00,5:50 PM,81.3,72.1,74,29.88,12.0,SE,16.1,-,N/A,,Mostly Cloudy,130,2013-10-24 04:50:00<br />
2013-09-21 04:52:00,4:52 AM,80.4,74.8,83,29.87,10.0,East,17.3,-,N/A,,Mostly Cloudy,100,2013-09-21 15:52:00<br />
2014-02-05 13:53:00,1:53 PM,86.7,71.4,60,29.68,12.0,SE,4.6,-,N/A,,Mostly Cloudy,140,2014-02-06 00:53:00<br />
2013-11-29 11:53:00,11:53 AM,83.3,75.4,77,29.87,12.0,ENE,4.6,-,N/A,,Mostly Cloudy,60,2013-11-29 22:53:00<br />
2013-09-22 05:51:00,5:51 AM,79.7,75.4,87,29.86,11.0,East,16.1,-,N/A,,Overcast,80,2013-09-22 16:51:00<br />
2013-12-16 03:50:00,3:50 AM,81.3,76.1,84,29.78,10.0,NE,5.8,-,N/A,,Mostly Cloudy,40,2013-12-16 14:50:00<br />
2014-02-10 20:50:00,8:50 PM,81.5,74.3,79,29.77,10.0,NW,6.9,-,N/A,,Mostly Cloudy,320,2014-02-11 07:50:00<br />
2013-11-29 08:53:00,8:53 AM,85.5,76.5,74,29.89,12.0,ESE,13.8,-,N/A,,Mostly Cloudy,110,2013-11-29 19:53:00<br />
2013-10-14 00:54:00,12:54 AM,80.8,75.7,85,29.88,10.0,East,13.8,-,N/A,,Mostly Cloudy,90,2013-10-14 11:54:00<br />
2013-11-14 01:00:00,1:00 AM,75,72,88,29.86,10,North,4.6,,,,Overcast,350,2013-11-14 12:00:00<br />
2014-01-27 06:56:00,6:56 AM,76.6,75.0,95,29.77,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-27 17:56:00<br />
2013-12-24 23:51:00,11:51 PM,78.1,75.6,92,29.75,10.0,NW,3.5,-,N/A,,Scattered Clouds,310,2013-12-25 10:51:00<br />
2013-08-23 02:52:00,2:52 AM,79.5,74.7,85,29.89,10.0,East,11.5,-,N/A,,Scattered Clouds,100,2013-08-23 13:52:00<br />
2013-09-30 07:00:00,7:00 AM,80,76,85,29.89,12,NE,4.6,,,,Mostly Cloudy,40,2013-09-30 18:00:00<br />
2014-01-11 01:52:00,1:52 AM,81.9,73.9,77,29.69,10.0,NNE,6.9,-,N/A,,Mostly Cloudy,30,2014-01-11 12:52:00<br />
2014-01-04 19:00:00,7:00 PM,78,75,88,29.73,7,West,4.6,,,Rain,Heavy Rain Showers,280,2014-01-05 06:00:00<br />
2013-12-02 01:00:00,1:00 AM,76,74,91,29.88,5,WNW,5.8,,,Rain,Heavy Rain Showers,300,2013-12-02 12:00:00<br />
2013-12-20 19:52:00,7:52 PM,83.3,75.6,77,29.74,10.0,North,6.9,-,N/A,,Mostly Cloudy,10,2013-12-21 06:52:00<br />
2013-12-09 00:54:00,12:54 AM,79.0,75.4,89,29.78,10.0,Variable,2.3,-,N/A,,Mostly Cloudy,0,2013-12-09 11:54:00<br />
2013-09-10 02:50:00,2:50 AM,80.6,75.7,85,29.96,10.0,ESE,16.1,-,N/A,,Mostly Cloudy,120,2013-09-10 13:50:00<br />
2013-10-19 01:56:00,1:56 AM,78.3,73.6,85,29.88,10.0,SE,21.9,-,N/A,,Overcast,130,2013-10-19 12:56:00<br />
2013-12-03 00:54:00,12:54 AM,79.9,70.3,73,29.82,10.0,SSE,10.4,-,N/A,,Partly Cloudy,150,2013-12-03 11:54:00<br />
2014-02-02 20:58:00,8:58 PM,83.5,77.2,81,29.85,10.0,ESE,20.7,-,N/A,Rain,Light Rain Showers,110,2014-02-03 07:58:00<br />
2014-01-03 01:50:00,1:50 AM,79.3,74.3,84,29.72,10.0,Variable,2.3,-,N/A,,Mostly Cloudy,0,2014-01-03 12:50:00<br />
2014-01-04 04:54:00,4:54 AM,80.1,74.8,84,29.70,10.0,NNW,6.9,-,N/A,,Overcast,330,2014-01-04 15:54:00<br />
2014-02-21 23:51:00,11:51 PM,76.5,74.3,93,29.71,10.0,Variable,3.5,-,N/A,,Scattered Clouds,0,2014-02-22 10:51:00<br />
2013-09-04 10:53:00,10:53 AM,85.8,73.9,67,29.88,12.0,NW,6.9,-,N/A,,Scattered Clouds,310,2013-09-04 21:53:00<br />
2014-02-20 20:55:00,8:55 PM,80.8,76.8,88,29.73,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-02-21 07:55:00<br />
2014-02-25 21:51:00,9:51 PM,78.8,74.3,86,29.73,5.0,North,11.5,-,N/A,Rain,Light Rain Showers,10,2014-02-26 08:51:00<br />
2013-10-10 19:54:00,7:54 PM,77.0,72.5,86,29.94,4.0,SSE,29.9,36.8,N/A,Rain,Rain Showers,160,2013-10-11 06:54:00<br />
2013-09-05 07:00:00,7:00 AM,77,72,81,29.92,12,Calm,Calm,,,,Scattered Clouds,,2013-09-05 18:00:00<br />
2013-09-26 20:52:00,8:52 PM,79.9,71.6,76,29.87,10.0,East,10.4,-,N/A,,Partly Cloudy,100,2013-09-27 07:52:00<br />
2013-08-13 04:55:00,4:55 AM,72.9,70.7,93,29.84,10.0,NW,3.5,-,N/A,,Scattered Clouds,320,2013-08-13 15:55:00<br />
2014-02-03 07:52:00,7:52 AM,82.0,76.6,84,29.86,12.0,East,11.5,-,N/A,,Mostly Cloudy,90,2014-02-03 18:52:00<br />
2014-01-02 08:55:00,8:55 AM,82.8,75.9,80,29.76,12.0,NE,12.7,-,N/A,,Mostly Cloudy,40,2014-01-02 19:55:00<br />
2013-11-26 09:51:00,9:51 AM,87.8,77.4,71,29.85,12.0,East,16.1,-,N/A,,Scattered Clouds,100,2013-11-26 20:51:00<br />
2013-09-07 10:51:00,10:51 AM,80.8,73.8,79,30.00,9.0,SSE,19.6,-,N/A,Rain,Light Rain Showers,160,2013-09-07 21:51:00<br />
2013-12-01 22:52:00,10:52 PM,80.8,74.8,82,29.91,10.0,NE,4.6,-,N/A,,Overcast,40,2013-12-02 09:52:00<br />
2014-01-31 23:51:00,11:51 PM,79.2,75.6,89,29.81,10.0,Variable,4.6,-,N/A,Rain,Light Rain,0,2014-02-01 10:51:00<br />
2013-08-17 19:00:00,7:00 PM,73,72,95,29.88,3,NE,16.1,,,Snow,Rain,50,2013-08-18 06:00:00<br />
2013-11-29 07:00:00,7:00 AM,82,75,75,29.88,12,ESE,13.8,,,,Partly Cloudy,110,2013-11-29 18:00:00<br />
2014-02-24 01:00:00,1:00 AM,83,76,74,29.74,10,West,4.6,,,,Partly Cloudy,270,2014-02-24 12:00:00<br />
2014-03-18 16:52:00,4:52 PM,84.6,73.8,70,29.57,12.0,SSE,12.7,-,N/A,,Scattered Clouds,150,2014-03-19 03:52:00<br />
2014-02-15 18:52:00,6:52 PM,84.4,76.6,77,29.74,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-02-16 05:52:00<br />
2013-08-19 20:57:00,8:57 PM,77.2,73.4,88,29.88,10.0,ENE,9.2,-,N/A,,Scattered Clouds,60,2013-08-20 07:57:00<br />
2013-09-07 22:50:00,10:50 PM,77.4,74.8,92,29.97,10.0,ESE,18.4,-,N/A,Rain,Light Rain Showers,110,2013-09-08 09:50:00<br />
2013-08-05 10:52:00,10:52 AM,82.4,77.0,84,29.93,12.0,ESE,10.4,-,N/A,,Mostly Cloudy,120,2013-08-05 21:52:00<br />
2013-10-25 19:00:00,7:00 PM,80,70,64,29.89,11,East,12.7,,,,Scattered Clouds,100,2013-10-26 06:00:00<br />
2013-11-23 16:54:00,4:54 PM,84.0,76.3,77,29.80,12.0,East,12.7,-,N/A,,Overcast,90,2013-11-24 03:54:00<br />
2013-10-09 08:54:00,8:54 AM,87.1,76.1,70,29.89,12.0,NNE,9.2,-,N/A,,Mostly Cloudy,20,2013-10-09 19:54:00<br />
2013-12-15 11:53:00,11:53 AM,88.3,79.5,75,29.80,12.0,East,11.5,-,N/A,,Partly Cloudy,90,2013-12-15 22:53:00<br />
2013-11-06 22:53:00,10:53 PM,80.8,71.4,73,29.89,10.0,East,16.1,-,N/A,,Scattered Clouds,100,2013-11-07 09:53:00<br />
2013-12-08 07:52:00,7:52 AM,84.0,76.3,77,29.78,12.0,ENE,15.0,-,N/A,,Partly Cloudy,70,2013-12-08 18:52:00<br />
2013-08-21 11:55:00,11:55 AM,86.5,76.5,72,29.91,12.0,East,8.1,-,N/A,,Mostly Cloudy,100,2013-08-21 22:55:00<br />
2013-12-30 14:52:00,2:52 PM,86.0,76.3,73,29.64,12.0,South,9.2,-,N/A,,Mostly Cloudy,190,2013-12-31 01:52:00<br />
2013-11-18 00:50:00,12:50 AM,80.8,75.9,85,29.81,10.0,ESE,6.9,-,N/A,,Overcast,110,2013-11-18 11:50:00<br />
2013-11-21 05:54:00,5:54 AM,81.0,75.7,84,29.84,10.0,ENE,9.2,-,N/A,,Overcast,60,2013-11-21 16:54:00<br />
2014-01-24 07:00:00,7:00 AM,83,77,77,29.77,12,ENE,8.1,,,,Partly Cloudy,60,2014-01-24 18:00:00<br />
2013-09-05 09:51:00,9:51 AM,85.3,73.8,68,29.97,12.0,NW,8.1,-,N/A,,Mostly Cloudy,320,2013-09-05 20:51:00<br />
2013-10-29 19:51:00,7:51 PM,79.7,75.0,86,29.87,10.0,WNW,3.5,-,N/A,,Mostly Cloudy,290,2013-10-30 06:51:00<br />
2013-12-11 02:30:00,2:30 AM,75.2,71.6,89,29.76,6.2,WSW,5.8,-,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,240,2013-12-11 13:30:00<br />
2014-03-11 21:52:00,9:52 PM,81.1,77.9,90,29.71,10.0,North,3.5,-,N/A,,Mostly Cloudy,360,2014-03-12 08:52:00<br />
2014-03-03 19:54:00,7:54 PM,82.9,76.5,81,29.79,10.0,North,4.6,-,N/A,,Mostly Cloudy,10,2014-03-04 06:54:00<br />
2014-01-14 20:55:00,8:55 PM,82.4,76.6,83,29.82,10.0,East,10.4,-,N/A,,Scattered Clouds,90,2014-01-15 07:55:00<br />
2013-10-12 14:50:00,2:50 PM,85.5,77.4,77,29.88,12.0,ESE,15.0,-,N/A,,Mostly Cloudy,110,2013-10-13 01:50:00<br />
2013-11-27 20:55:00,8:55 PM,81.0,75.4,83,29.88,10.0,ENE,11.5,-,N/A,,Mostly Cloudy,60,2013-11-28 07:55:00<br />
2013-10-13 17:54:00,5:54 PM,82.4,75.9,81,29.86,12.0,ESE,17.3,-,N/A,,Overcast,110,2013-10-14 04:54:00<br />
2013-09-25 19:00:00,7:00 PM,80,71,66,29.85,10,East,13.8,,,,Partly Cloudy,100,2013-09-26 06:00:00<br />
2013-10-24 08:50:00,8:50 AM,81.7,73.6,76,29.90,12.0,SE,17.3,-,N/A,,Mostly Cloudy,130,2013-10-24 19:50:00<br />
2013-09-17 19:53:00,7:53 PM,80.4,76.6,88,29.89,10.0,East,12.7,-,N/A,Rain,Light Rain Showers,90,2013-09-18 06:53:00<br />
2013-08-10 13:50:00,1:50 PM,76.3,72.9,89,29.91,11.0,Variable,3.5,-,N/A,,Overcast,0,2013-08-11 00:50:00<br />
2014-02-01 10:56:00,10:56 AM,85.3,77.2,77,29.81,12.0,SE,5.8,-,N/A,,Overcast,130,2014-02-01 21:56:00<br />
2013-09-29 22:50:00,10:50 PM,80.4,76.6,88,29.92,10.0,East,9.2,-,N/A,,Scattered Clouds,90,2013-09-30 09:50:00<br />
2014-01-16 21:53:00,9:53 PM,78.1,75.6,92,29.85,10.0,NW,3.5,-,N/A,,Overcast,310,2014-01-17 08:53:00<br />
2013-11-11 22:50:00,10:50 PM,77.9,74.1,88,29.82,10.0,NNW,2.3,-,N/A,,Mostly Cloudy,330,2013-11-12 09:50:00<br />
2014-01-26 13:57:00,1:57 PM,79.7,75.6,87,29.76,12.0,Variable,2.3,-,N/A,,Mostly Cloudy,0,2014-01-27 00:57:00<br />
2014-03-17 15:52:00,3:52 PM,86.0,74.8,69,29.58,12.0,SE,13.8,-,N/A,,Overcast,140,2014-03-18 02:52:00<br />
2014-01-09 02:50:00,2:50 AM,77.5,72.3,84,29.71,4.0,NNW,21.9,-,N/A,Rain,Heavy Rain Showers,330,2014-01-09 13:50:00<br />
2014-01-10 07:54:00,7:54 AM,82.9,75.7,79,29.71,10.0,North,10.4,-,N/A,,Overcast,360,2014-01-10 18:54:00<br />
2013-09-15 21:50:00,9:50 PM,81.5,75.7,83,29.88,10.0,ESE,16.1,-,N/A,,Overcast,110,2013-09-16 08:50:00<br />
2013-10-19 05:56:00,5:56 AM,78.1,73.6,86,29.89,10.0,ESE,21.9,28.8,N/A,,Overcast,120,2013-10-19 16:56:00<br />
2013-12-26 22:54:00,10:54 PM,79.9,76.6,90,29.76,10.0,NW,3.5,-,N/A,,Mostly Cloudy,320,2013-12-27 09:54:00<br />
2014-01-06 18:50:00,6:50 PM,79.3,74.7,86,29.68,11.0,NW,6.9,-,N/A,Rain,Light Rain Showers,320,2014-01-07 05:50:00<br />
2013-08-12 15:50:00,3:50 PM,83.3,74.1,74,29.85,12.0,East,10.4,-,N/A,,Partly Cloudy,100,2013-08-13 02:50:00<br />
2014-01-02 16:52:00,4:52 PM,81.3,75.4,82,29.71,8.0,NE,5.8,-,N/A,Rain,Light Rain Showers,40,2014-01-03 03:52:00<br />
2014-03-19 14:52:00,2:52 PM,84.2,75.6,75,29.61,12.0,South,15.0,-,N/A,,Mostly Cloudy,190,2014-03-20 01:52:00<br />
2014-01-19 13:52:00,1:52 PM,84.9,74.7,71,29.78,12.0,NW,5.8,-,N/A,Rain,Light Rain Showers,320,2014-01-20 00:52:00<br />
2013-09-29 03:54:00,3:54 AM,76.5,73.6,91,29.85,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-09-29 14:54:00<br />
2013-09-25 10:51:00,10:51 AM,86.0,73.6,66,29.90,12.0,East,18.4,-,N/A,,Overcast,90,2013-09-25 21:51:00<br />
2013-12-30 07:00:00,7:00 AM,81,76,79,29.68,12,NNE,3.5,,,,Partly Cloudy,20,2013-12-30 18:00:00<br />
2013-09-07 14:51:00,2:51 PM,78.4,75.2,90,29.93,10.0,SE,12.7,-,N/A,Rain,Light Rain Showers,140,2013-09-08 01:51:00<br />
2014-02-16 14:54:00,2:54 PM,90.3,79.3,70,29.76,12.0,East,12.7,-,N/A,,Mostly Cloudy,100,2014-02-17 01:54:00<br />
2013-11-19 16:53:00,4:53 PM,83.8,73.4,71,29.74,12.0,ESE,9.2,-,N/A,,Scattered Clouds,120,2013-11-20 03:53:00<br />
2013-12-20 04:54:00,4:54 AM,77.9,74.5,89,29.77,10.0,West,3.5,-,N/A,Rain,Light Rain Showers,270,2013-12-20 15:54:00<br />
2013-08-28 07:00:00,7:00 AM,80,74,77,29.92,12,NE,5.8,,,,Partly Cloudy,40,2013-08-28 18:00:00<br />
2013-09-07 04:52:00,4:52 AM,79.0,74.3,85,29.95,10.0,South,11.5,-,N/A,,Scattered Clouds,180,2013-09-07 15:52:00<br />
2014-01-25 01:00:00,1:00 AM,77,74,88,29.77,4,NNE,6.9,,,Rain-Thunderstorm,Thunderstorms and Rain,20,2014-01-25 12:00:00<br />
2013-09-19 14:51:00,2:51 PM,84.2,75.2,74,29.84,12.0,ESE,23.0,-,N/A,,Mostly Cloudy,110,2013-09-20 01:51:00<br />
2013-09-18 13:55:00,1:55 PM,84.4,73.9,71,29.86,12.0,ESE,20.7,-,N/A,,Scattered Clouds,110,2013-09-19 00:55:00<br />
2013-10-18 10:50:00,10:50 AM,84.4,74.8,73,29.92,12.0,ESE,17.3,-,N/A,,Mostly Cloudy,120,2013-10-18 21:50:00<br />
2013-11-28 13:00:00,1:00 PM,83,77,76,29.87,10,ENE,4.6,,,Rain,Light Rain,60,2013-11-29 00:00:00<br />
2013-08-18 01:00:00,1:00 AM,79,75,84,29.88,47,ENE,13.8,,,Rain,Light Rain Showers,70,2013-08-18 12:00:00<br />
2013-11-21 02:53:00,2:53 AM,79.3,74.1,84,29.80,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-11-21 13:53:00<br />
2013-12-25 15:52:00,3:52 PM,85.1,74.7,71,29.68,12.0,East,8.1,-,N/A,,Mostly Cloudy,100,2013-12-26 02:52:00<br />
2013-11-04 19:53:00,7:53 PM,81.3,72.3,74,29.89,10.0,East,13.8,-,N/A,,Scattered Clouds,100,2013-11-05 06:53:00<br />
2013-12-15 13:50:00,1:50 PM,88.7,77.7,70,29.77,12.0,East,12.7,-,N/A,,Partly Cloudy,100,2013-12-16 00:50:00<br />
2014-03-16 01:52:00,1:52 AM,83.7,75.2,76,29.68,10.0,SE,20.7,-,N/A,,Mostly Cloudy,130,2014-03-16 12:52:00<br />
2014-01-19 09:54:00,9:54 AM,85.8,75.9,72,29.83,12.0,NW,10.4,-,N/A,,Overcast,320,2014-01-19 20:54:00<br />
2014-01-06 00:50:00,12:50 AM,81.5,76.1,84,29.69,7.0,NW,13.8,-,N/A,Rain,Light Rain Showers,320,2014-01-06 11:50:00<br />
2014-03-01 22:51:00,10:51 PM,82.6,77.2,84,29.79,10.0,NNW,9.2,-,N/A,,Overcast,330,2014-03-02 09:51:00<br />
2014-03-05 16:53:00,4:53 PM,87.4,78.8,75,29.72,12.0,East,9.2,-,N/A,,Scattered Clouds,90,2014-03-06 03:53:00<br />
2014-02-19 20:56:00,8:56 PM,79.9,76.5,89,29.78,10.0,NNW,2.3,-,N/A,,Mostly Cloudy,340,2014-02-20 07:56:00<br />
2013-12-01 15:51:00,3:51 PM,83.5,76.8,80,29.82,12.0,ESE,10.4,-,N/A,,Overcast,110,2013-12-02 02:51:00<br />
2014-01-05 00:52:00,12:52 AM,79.7,74.5,84,29.75,7.0,NNW,5.8,17.3,N/A,Rain,Light Rain Showers,330,2014-01-05 11:52:00<br />
2013-12-13 09:51:00,9:51 AM,88.3,78.8,73,29.82,12.0,East,5.8,-,N/A,,Mostly Cloudy,80,2013-12-13 20:51:00<br />
2014-01-17 05:55:00,5:55 AM,75.0,73.2,94,29.82,10.0,NW,3.5,-,N/A,,Mostly Cloudy,320,2014-01-17 16:55:00<br />
2013-11-13 09:54:00,9:54 AM,75.6,73.2,92,29.87,5.0,Variable,3.5,-,N/A,Rain,Light Rain Showers,0,2013-11-13 20:54:00<br />
2014-01-25 13:00:00,1:00 PM,86,78,71,29.74,12,East,11.5,,,,Overcast,90,2014-01-26 00:00:00<br />
2013-08-25 10:51:00,10:51 AM,84.9,78.1,80,29.94,12.0,East,10.4,-,N/A,,Mostly Cloudy,100,2013-08-25 21:51:00<br />
2013-10-15 00:54:00,12:54 AM,80.6,73.8,80,29.92,10.0,ESE,13.8,-,N/A,,Overcast,110,2013-10-15 11:54:00<br />
2013-08-07 11:50:00,11:50 AM,80.1,71.4,75,29.95,12.0,ESE,16.1,-,N/A,,Overcast,110,2013-08-07 22:50:00<br />
2013-08-05 19:51:00,7:51 PM,75.9,74.3,95,29.91,7.0,SE,9.2,-,N/A,Rain,Light Rain Showers,130,2013-08-06 06:51:00<br />
2013-11-17 14:50:00,2:50 PM,85.6,75.9,73,29.76,12.0,SSE,5.8,-,N/A,,Scattered Clouds,150,2013-11-18 01:50:00<br />
2013-11-16 13:54:00,1:54 PM,87.1,77.2,72,29.82,12.0,ESE,8.1,-,N/A,,Mostly Cloudy,110,2013-11-17 00:54:00<br />
2013-12-25 00:50:00,12:50 AM,77.5,75.2,92,29.73,10.0,Variable,3.5,-,N/A,,Scattered Clouds,0,2013-12-25 11:50:00<br />
2013-08-04 21:55:00,9:55 PM,78.6,75.7,91,29.91,7.0,SE,17.3,24.2,N/A,Rain,Light Rain Showers,130,2013-08-05 08:55:00<br />
2013-08-15 13:52:00,1:52 PM,82.9,75.4,78,29.80,12.0,ESE,20.7,-,N/A,,Overcast,120,2013-08-16 00:52:00<br />
2014-01-04 14:51:00,2:51 PM,83.8,76.8,79,29.68,11.0,NW,8.1,-,N/A,,Overcast,320,2014-01-05 01:51:00<br />
