,TimeSST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
2012-11-04 12:50:00,12:50 PM,30.0,26.0,79.0,1010.0,-9999.0,East,22.2,-,N/A,,Mostly Cloudy,100,2012-11-04 23:50:00<br />
2012-11-04 13:10:00,1:10 PM,30.0,26.0,79.0,1010.0,-9999.0,East,18.5,-,N/A,,Partly Cloudy,100,2012-11-05 00:10:00<br />
2012-11-04 13:30:00,1:30 PM,30.0,26.0,79.0,1010.0,-9999.0,East,20.4,-,N/A,,Scattered Clouds,100,2012-11-05 00:30:00<br />
2012-11-04 13:50:00,1:50 PM,30.0,25.0,74.0,1009.7,-9999.0,East,20.4,-,N/A,,Scattered Clouds,100,2012-11-05 00:50:00<br />
2012-11-04 14:10:00,2:10 PM,30.0,25.0,74.0,1009.4,-9999.0,East,18.5,-,N/A,,Partly Cloudy,100,2012-11-05 01:10:00<br />
2012-11-04 14:30:00,2:30 PM,30.0,25.0,74.0,1009.4,-9999.0,East,18.5,-,N/A,,Scattered Clouds,100,2012-11-05 01:30:00<br />
2012-11-04 14:50:00,2:50 PM,29.0,25.0,79.0,1009.0,-9999.0,NE,27.8,37.0,N/A,Thunderstorm,Thunderstorm,50,2012-11-05 01:50:00<br />
2012-11-04 15:10:00,3:10 PM,28.0,24.0,79.0,1008.7,-9999.0,East,14.8,-,N/A,,Mostly Cloudy,80,2012-11-05 02:10:00<br />
2012-11-04 15:30:00,3:30 PM,28.0,25.0,84.0,1008.7,-9999.0,ENE,24.1,31.5,N/A,Thunderstorm,Thunderstorm,70,2012-11-05 02:30:00<br />
2012-11-04 15:50:00,3:50 PM,28.0,25.0,84.0,1008.7,-9999.0,NE,18.5,-,N/A,,Mostly Cloudy,50,2012-11-05 02:50:00<br />
2012-11-04 16:10:00,4:10 PM,28.0,25.0,84.0,1008.7,-9999.0,ENE,20.4,-,N/A,,Mostly Cloudy,70,2012-11-05 03:10:00<br />
2012-11-04 16:30:00,4:30 PM,28.0,25.0,84.0,1008.7,-9999.0,ENE,20.4,-,N/A,,Mostly Cloudy,60,2012-11-05 03:30:00<br />
2012-11-04 16:50:00,4:50 PM,28.0,25.0,84.0,1008.7,-9999.0,ENE,22.2,-,N/A,,Overcast,70,2012-11-05 03:50:00<br />
2012-11-04 17:10:00,5:10 PM,28.0,25.0,84.0,1008.7,-9999.0,ENE,16.7,-,N/A,,Mostly Cloudy,60,2012-11-05 04:10:00<br />
2012-11-04 17:30:00,5:30 PM,28.0,25.0,84.0,1009.4,-9999.0,East,11.1,-,N/A,Thunderstorm,Thunderstorm,100,2012-11-05 04:30:00<br />
2012-11-04 17:50:00,5:50 PM,28.0,25.0,84.0,1009.0,-9999.0,ENE,20.4,-,N/A,,Scattered Clouds,70,2012-11-05 04:50:00<br />
2012-11-04 18:10:00,6:10 PM,28.0,25.0,84.0,1009.4,-9999.0,East,20.4,-,N/A,,Mostly Cloudy,90,2012-11-05 05:10:00<br />
2012-11-04 18:30:00,6:30 PM,28.0,25.0,84.0,1009.4,-9999.0,East,20.4,-,N/A,,Mostly Cloudy,80,2012-11-05 05:30:00<br />
2012-11-04 18:50:00,6:50 PM,28.0,25.0,84.0,1009.7,-9999.0,ESE,20.4,-,N/A,,Mostly Cloudy,110,2012-11-05 05:50:00<br />
2012-11-04 19:10:00,7:10 PM,27.0,25.0,89.0,1009.7,-9999.0,ESE,13.0,33.3,N/A,,Unknown,120,2012-11-05 06:10:00<br />
2012-11-04 19:30:00,7:30 PM,27.0,25.0,89.0,1009.4,-9999.0,ESE,13.0,-,N/A,,Unknown,120,2012-11-05 06:30:00<br />
2012-11-04 19:50:00,7:50 PM,27.0,24.0,84.0,1009.0,-9999.0,East,13.0,-,N/A,,Unknown,80,2012-11-05 06:50:00<br />
2012-11-04 20:10:00,8:10 PM,27.0,25.0,89.0,1009.0,-9999.0,East,22.2,-,N/A,,Unknown,80,2012-11-05 07:10:00<br />
2012-11-04 20:30:00,8:30 PM,27.0,25.0,89.0,1009.7,-9999.0,East,27.8,42.6,N/A,,Unknown,90,2012-11-05 07:30:00<br />
2012-11-04 20:50:00,8:50 PM,27.0,24.0,84.0,1009.7,-9999.0,ESE,25.9,33.3,N/A,Rain,Light Rain,110,2012-11-05 07:50:00<br />
2012-11-04 21:10:00,9:10 PM,27.0,25.0,89.0,1010.0,-9999.0,East,25.9,-,N/A,Rain,Light Rain,100,2012-11-05 08:10:00<br />
2012-11-04 21:30:00,9:30 PM,27.0,25.0,89.0,1010.0,-9999.0,ESE,27.8,-,N/A,Rain,Light Rain,110,2012-11-05 08:30:00<br />
2012-11-04 21:50:00,9:50 PM,27.0,25.0,89.0,1010.0,-9999.0,ESE,29.6,-,N/A,Rain,Light Rain,110,2012-11-05 08:50:00<br />
2012-11-04 22:10:00,10:10 PM,27.0,25.0,89.0,1009.7,-9999.0,ESE,31.5,-,N/A,Rain,Light Rain,110,2012-11-05 09:10:00<br />
2012-11-04 22:30:00,10:30 PM,27.0,25.0,89.0,1009.7,-9999.0,SE,18.5,-,N/A,Rain,Light Rain,130,2012-11-05 09:30:00<br />
2012-11-04 22:50:00,10:50 PM,27.0,25.0,89.0,1009.4,-9999.0,East,20.4,29.6,N/A,Rain,Light Rain,90,2012-11-05 09:50:00<br />
2012-11-04 23:10:00,11:10 PM,27.0,25.0,89.0,1009.0,-9999.0,ESE,25.9,38.9,N/A,Rain,Light Rain,110,2012-11-05 10:10:00<br />
2012-11-04 23:30:00,11:30 PM,27.0,25.0,89.0,1008.7,-9999.0,ESE,25.9,35.2,N/A,Rain,Light Rain,110,2012-11-05 10:30:00<br />
2012-11-04 23:50:00,11:50 PM,27.0,25.0,89.0,1008.4,-9999.0,ESE,29.6,-,N/A,Rain,Light Rain,110,2012-11-05 10:50:00<br />
2012-11-05 00:10:00,12:10 AM,27.0,25.0,89.0,1008.4,-9999.0,ESE,25.9,38.9,N/A,Rain,Light Rain,120,2012-11-05 11:10:00<br />
2012-11-05 00:30:00,12:30 AM,25.0,24.0,94.0,1008.0,-9999.0,East,31.5,42.6,N/A,Rain,Rain,90,2012-11-05 11:30:00<br />
2012-11-05 00:50:00,12:50 AM,26.0,25.0,94.0,1007.7,-9999.0,ESE,31.5,38.9,N/A,Rain,Light Rain,120,2012-11-05 11:50:00<br />
2012-11-05 01:10:00,1:10 AM,27.0,25.0,89.0,1007.3,-9999.0,ESE,24.1,29.6,N/A,Rain,Light Rain,110,2012-11-05 12:10:00<br />
2012-11-05 01:30:00,1:30 AM,27.0,25.0,89.0,1007.0,-9999.0,ESE,31.5,-,N/A,Rain,Light Rain,120,2012-11-05 12:30:00<br />
2012-11-05 01:50:00,1:50 AM,27.0,25.0,89.0,1006.7,-9999.0,ESE,33.3,42.6,N/A,Rain,Light Rain,120,2012-11-05 12:50:00<br />
2012-11-05 02:10:00,2:10 AM,27.0,25.0,89.0,1006.7,-9999.0,ESE,37.0,46.3,N/A,Rain,Light Rain,110,2012-11-05 13:10:00<br />
2012-11-05 02:30:00,2:30 AM,27.0,25.0,89.0,1006.3,-9999.0,ESE,31.5,40.7,N/A,Rain,Light Rain,110,2012-11-05 13:30:00<br />
2012-11-05 02:50:00,2:50 AM,27.0,25.0,89.0,1006.7,-9999.0,ESE,33.3,-,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,110,2012-11-05 13:50:00<br />
2012-11-05 03:10:00,3:10 AM,27.0,25.0,89.0,1006.7,-9999.0,ESE,35.2,44.4,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,110,2012-11-05 14:10:00<br />
2012-11-05 03:30:00,3:30 AM,27.0,25.0,89.0,1006.7,-9999.0,ESE,24.1,37.0,N/A,Rain,Rain,110,2012-11-05 14:30:00<br />
2012-11-05 03:50:00,3:50 AM,27.0,25.0,89.0,1006.7,-9999.0,ESE,27.8,-,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,110,2012-11-05 14:50:00<br />
2012-11-05 04:10:00,4:10 AM,27.0,25.0,89.0,1007.0,-9999.0,ESE,29.6,-,N/A,Rain,Light Rain,110,2012-11-05 15:10:00<br />
2012-11-05 04:30:00,4:30 AM,27.0,24.0,84.0,1007.3,-9999.0,East,33.3,51.9,N/A,Rain,Light Rain,90,2012-11-05 15:30:00<br />
2012-11-05 04:50:00,4:50 AM,27.0,25.0,89.0,1007.7,-9999.0,East,33.3,44.4,N/A,Rain,Light Rain,90,2012-11-05 15:50:00<br />
2012-11-05 05:10:00,5:10 AM,27.0,25.0,89.0,1007.3,-9999.0,East,29.6,38.9,N/A,Rain,Light Rain,90,2012-11-05 16:10:00<br />
2012-11-05 05:30:00,5:30 AM,27.0,25.0,89.0,1007.7,-9999.0,East,25.9,35.2,N/A,Rain,Light Rain,100,2012-11-05 16:30:00<br />
2012-11-05 05:50:00,5:50 AM,27.0,24.0,84.0,1008.0,-9999.0,ENE,25.9,-,N/A,Rain,Light Rain,60,2012-11-05 16:50:00<br />
2012-11-05 06:10:00,6:10 AM,27.0,25.0,89.0,1008.0,-9999.0,East,22.2,-,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,80,2012-11-05 17:10:00<br />
2012-11-05 06:30:00,6:30 AM,27.0,24.0,84.0,1008.0,-9999.0,ENE,31.5,40.7,N/A,Rain,Light Rain,60,2012-11-05 17:30:00<br />
2012-11-05 06:50:00,6:50 AM,26.0,24.0,89.0,1008.4,-9999.0,ENE,18.5,-,N/A,Rain,Light Rain,70,2012-11-05 17:50:00<br />
2012-11-05 07:10:00,7:10 AM,26.0,24.0,89.0,1008.4,-9999.0,ENE,27.8,-,N/A,Rain,Light Rain,60,2012-11-05 18:10:00<br />
2012-11-05 07:30:00,7:30 AM,26.0,24.0,89.0,1008.4,-9999.0,NE,16.7,-,N/A,Rain,Light Rain,50,2012-11-05 18:30:00<br />
2012-11-05 07:50:00,7:50 AM,26.0,24.0,89.0,1008.7,-9999.0,NE,7.4,-,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,40,2012-11-05 18:50:00<br />
2012-11-05 08:10:00,8:10 AM,27.0,24.0,84.0,1009.0,-9999.0,ENE,9.3,-,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,70,2012-11-05 19:10:00<br />
2012-11-05 08:30:00,8:30 AM,27.0,24.0,84.0,1009.4,-9999.0,ENE,14.8,-,N/A,Rain-Thunderstorm,Light Thunderstorms and Rain,70,2012-11-05 19:30:00<br />
2012-11-05 08:50:00,8:50 AM,27.0,24.0,84.0,1009.0,-9999.0,North,5.6,-,N/A,Rain,Light Rain,10,2012-11-05 19:50:00<br />
2012-11-05 09:10:00,9:10 AM,27.0,24.0,84.0,1009.0,-9999.0,WNW,7.4,-,N/A,Rain,Light Rain,300,2012-11-05 20:10:00<br />
2012-11-06 00:10:00,12:10 AM,24.0,23.0,94.0,1008.4,-9999.0,ENE,5.6,-,N/A,Rain,Light Rain,60,2012-11-06 11:10:00<br />
2012-11-06 00:30:00,12:30 AM,25.0,24.0,94.0,1008.0,-9999.0,ESE,11.1,-,N/A,Rain,Light Rain,110,2012-11-06 11:30:00<br />
2012-11-06 00:50:00,12:50 AM,25.0,24.0,94.0,1007.7,-9999.0,East,9.3,-,N/A,Rain,Light Rain,100,2012-11-06 11:50:00<br />
2012-11-06 01:10:00,1:10 AM,25.0,24.0,94.0,1007.7,-9999.0,ESE,9.3,-,N/A,Rain,Light Rain,110,2012-11-06 12:10:00<br />
2012-11-06 01:30:00,1:30 AM,25.0,24.0,94.0,1007.7,-9999.0,East,7.4,-,N/A,Rain,Light Rain,90,2012-11-06 12:30:00<br />
2012-11-06 01:50:00,1:50 AM,25.0,24.0,94.0,1007.3,-9999.0,East,9.3,-,N/A,Rain,Light Rain,90,2012-11-06 12:50:00<br />
2012-11-06 02:10:00,2:10 AM,25.0,24.0,94.0,1007.0,-9999.0,East,11.1,-,N/A,Rain,Light Rain,100,2012-11-06 13:10:00<br />
2012-11-06 02:30:00,2:30 AM,25.0,23.0,89.0,1006.7,-9999.0,East,9.3,-,N/A,Rain,Light Rain,90,2012-11-06 13:30:00<br />
2012-11-06 02:50:00,2:50 AM,26.0,24.0,89.0,1006.7,-9999.0,ENE,11.1,-,N/A,Rain,Light Rain,70,2012-11-06 13:50:00<br />
2012-11-06 03:10:00,3:10 AM,25.0,24.0,94.0,1006.7,-9999.0,NE,7.4,-,N/A,Rain,Light Rain,40,2012-11-06 14:10:00<br />
2012-11-06 03:30:00,3:30 AM,25.0,24.0,94.0,1006.3,-9999.0,East,22.2,-,N/A,Rain,Light Rain,90,2012-11-06 14:30:00<br />
2012-11-06 03:50:00,3:50 AM,27.0,24.0,84.0,1006.7,-9999.0,East,25.9,31.5,N/A,Rain,Light Rain,80,2012-11-06 14:50:00<br />
2012-11-06 04:10:00,4:10 AM,27.0,24.0,84.0,1006.7,-9999.0,East,25.9,-,N/A,Rain,Light Rain,80,2012-11-06 15:10:00<br />
2012-11-06 04:30:00,4:30 AM,27.0,24.0,84.0,1007.0,-9999.0,East,22.2,-,N/A,Rain,Light Rain,100,2012-11-06 15:30:00<br />
2012-11-06 04:50:00,4:50 AM,27.0,24.0,84.0,1007.0,-9999.0,East,20.4,-,N/A,Rain,Light Rain,100,2012-11-06 15:50:00<br />
2012-11-06 05:10:00,5:10 AM,27.0,24.0,84.0,1007.0,-9999.0,East,20.4,-,N/A,Rain,Light Rain,100,2012-11-06 16:10:00<br />
2012-11-06 05:30:00,5:30 AM,27.0,24.0,84.0,1007.0,-9999.0,East,20.4,-,N/A,Rain,Light Rain,100,2012-11-06 16:30:00<br />
2012-11-06 05:50:00,5:50 AM,27.0,24.0,84.0,1007.3,-9999.0,East,20.4,-,N/A,Rain,Light Rain,90,2012-11-06 16:50:00<br />
2012-11-06 06:10:00,6:10 AM,27.0,24.0,84.0,1007.7,-9999.0,East,25.9,-,N/A,Rain,Light Rain,90,2012-11-06 17:10:00<br />
2012-11-06 06:30:00,6:30 AM,27.0,24.0,84.0,1007.7,-9999.0,East,25.9,-,N/A,Rain,Light Rain,90,2012-11-06 17:30:00<br />
2012-11-06 06:50:00,6:50 AM,28.0,25.0,84.0,1008.4,-9999.0,East,25.9,-,N/A,Rain,Light Rain,80,2012-11-06 17:50:00<br />
2012-11-06 07:10:00,7:10 AM,28.0,25.0,84.0,1008.4,-9999.0,East,22.2,-,N/A,Rain,Light Rain,80,2012-11-06 18:10:00<br />
2012-11-06 07:30:00,7:30 AM,28.0,25.0,84.0,1008.4,-9999.0,East,20.4,-,N/A,Rain,Light Rain,80,2012-11-06 18:30:00<br />
2012-11-06 07:50:00,7:50 AM,28.0,25.0,84.0,1008.4,-9999.0,East,20.4,-,N/A,Rain,Light Rain,90,2012-11-06 18:50:00<br />
2012-11-06 08:10:00,8:10 AM,29.0,25.0,79.0,1008.4,-9999.0,East,22.2,-,N/A,Rain,Light Rain,90,2012-11-06 19:10:00<br />
2012-11-06 08:30:00,8:30 AM,29.0,25.0,79.0,1008.4,-9999.0,East,22.2,-,N/A,Rain,Light Rain,90,2012-11-06 19:30:00<br />
2012-11-06 08:50:00,8:50 AM,29.0,25.0,79.0,1008.4,-9999.0,East,22.2,-,N/A,Rain,Light Rain,90,2012-11-06 19:50:00<br />
2012-11-06 09:10:00,9:10 AM,29.0,25.0,79.0,1008.4,-9999.0,East,24.1,-,N/A,Rain,Light Rain,80,2012-11-06 20:10:00<br />
2012-11-06 09:30:00,9:30 AM,29.0,25.0,79.0,1008.4,-9999.0,East,25.9,-,N/A,Rain,Light Rain,80,2012-11-06 20:30:00<br />
2012-11-06 09:50:00,9:50 AM,29.0,26.0,84.0,1008.4,-9999.0,East,24.1,-,N/A,Rain,Light Rain,80,2012-11-06 20:50:00<br />
2012-11-06 10:10:00,10:10 AM,30.0,25.0,74.0,1008.0,-9999.0,East,24.1,-,N/A,Rain,Light Rain,80,2012-11-06 21:10:00<br />
2012-11-06 10:30:00,10:30 AM,29.0,25.0,79.0,1008.4,-9999.0,East,25.9,-,N/A,Rain,Light Rain,80,2012-11-06 21:30:00<br />
2012-11-06 10:50:00,10:50 AM,29.0,25.0,79.0,1008.0,-9999.0,East,24.1,-,N/A,Rain,Light Rain,80,2012-11-06 21:50:00<br />
2012-11-06 11:10:00,11:10 AM,28.0,24.0,79.0,1008.0,-9999.0,East,16.7,-,N/A,Rain,Light Rain,80,2012-11-06 22:10:00<br />
2012-11-06 11:30:00,11:30 AM,30.0,26.0,79.0,1007.7,-9999.0,East,24.1,-,N/A,Rain,Light Rain,80,2012-11-06 22:30:00<br />
2012-11-06 11:50:00,11:50 AM,30.0,25.0,74.0,1007.3,-9999.0,ENE,25.9,-,N/A,Rain,Light Rain,70,2012-11-06 22:50:00<br />
2012-11-06 12:10:00,12:10 PM,30.0,25.0,74.0,1007.0,-9999.0,ENE,20.4,-,N/A,Rain,Light Rain,60,2012-11-06 23:10:00<br />
2012-11-06 12:30:00,12:30 PM,30.0,25.0,74.0,1006.7,-9999.0,ENE,27.8,-,N/A,Rain,Light Rain,70,2012-11-06 23:30:00<br />
2012-11-06 12:50:00,12:50 PM,30.0,25.0,74.0,1006.7,-9999.0,ENE,29.6,37.0,N/A,Rain,Light Rain,70,2012-11-06 23:50:00<br />
2012-11-06 13:10:00,1:10 PM,29.0,25.0,79.0,1006.3,-9999.0,ENE,24.1,-,N/A,Rain,Light Rain,70,2012-11-07 00:10:00<br />
2012-11-06 13:30:00,1:30 PM,29.0,25.0,79.0,1006.3,-9999.0,ENE,20.4,-,N/A,Rain,Light Rain,60,2012-11-07 00:30:00<br />
2012-11-06 13:50:00,1:50 PM,30.0,25.0,74.0,1006.0,-9999.0,ENE,24.1,-,N/A,Rain,Light Rain,60,2012-11-07 00:50:00<br />
2012-11-06 14:10:00,2:10 PM,30.0,25.0,74.0,1005.6,-9999.0,ENE,22.2,-,N/A,Rain,Light Rain,60,2012-11-07 01:10:00<br />
2012-11-06 14:30:00,2:30 PM,30.0,25.0,74.0,1005.6,-9999.0,East,20.4,29.6,N/A,Rain,Light Rain,80,2012-11-07 01:30:00<br />
2012-11-06 14:50:00,2:50 PM,29.0,25.0,79.0,1005.3,-9999.0,ENE,22.2,-,N/A,Rain,Light Rain,70,2012-11-07 01:50:00<br />
2012-11-06 15:10:00,3:10 PM,27.0,24.0,84.0,1005.6,-9999.0,NNE,13.0,-,N/A,Rain,Light Rain,30,2012-11-07 02:10:00<br />
2012-11-06 15:30:00,3:30 PM,28.0,25.0,84.0,1005.3,-9999.0,NNE,7.4,-,N/A,Thunderstorm,Thunderstorm,20,2012-11-07 02:30:00<br />
2012-11-06 15:50:00,3:50 PM,28.0,25.0,84.0,1005.3,-9999.0,NE,11.1,-,N/A,Thunderstorm,Thunderstorm,50,2012-11-07 02:50:00<br />
2012-11-06 16:10:00,4:10 PM,28.0,25.0,84.0,1005.3,-9999.0,East,9.3,-,N/A,,Mostly Cloudy,90,2012-11-07 03:10:00<br />
2012-11-06 16:30:00,4:30 PM,29.0,25.0,79.0,1005.3,-9999.0,NNW,7.4,-,N/A,,Mostly Cloudy,330,2012-11-07 03:30:00<br />
2012-11-06 16:50:00,4:50 PM,27.0,24.0,84.0,1005.6,-9999.0,ENE,14.8,-,N/A,Rain,Light Rain,60,2012-11-07 03:50:00<br />
2012-11-06 17:10:00,5:10 PM,27.0,24.0,84.0,1006.0,-9999.0,ENE,14.8,-,N/A,,Unknown,70,2012-11-07 04:10:00<br />
2012-11-06 17:30:00,5:30 PM,26.0,24.0,89.0,1006.3,-9999.0,ENE,7.4,-,N/A,Rain,Heavy Rain,70,2012-11-07 04:30:00<br />
2012-11-06 17:50:00,5:50 PM,26.0,24.0,89.0,1006.3,-9999.0,ENE,7.4,-,N/A,Rain,Light Rain,60,2012-11-07 04:50:00<br />
2012-11-07 00:10:00,12:10 AM,26.0,24.0,89.0,1006.7,-9999.0,North,7.4,-,N/A,Rain,Light Rain,360,2012-11-07 11:10:00<br />
2012-11-07 00:30:00,12:30 AM,26.0,24.0,89.0,1006.3,-9999.0,NNE,5.6,-,N/A,Rain,Light Rain,30,2012-11-07 11:30:00<br />
2012-11-07 00:50:00,12:50 AM,27.0,24.0,84.0,1006.0,-9999.0,NNE,9.3,-,N/A,Rain,Light Rain,20,2012-11-07 11:50:00<br />
2012-11-07 01:10:00,1:10 AM,27.0,24.0,84.0,1006.0,-9999.0,NNE,5.6,-,N/A,Rain,Light Rain,20,2012-11-07 12:10:00<br />
2012-11-07 01:30:00,1:30 AM,27.0,24.0,84.0,1005.6,-9999.0,NNW,7.4,-,N/A,Rain,Light Rain,340,2012-11-07 12:30:00<br />
2012-11-07 01:50:00,1:50 AM,27.0,24.0,84.0,1005.6,-9999.0,NNE,11.1,-,N/A,Rain,Light Rain,30,2012-11-07 12:50:00<br />
2012-11-07 02:10:00,2:10 AM,27.0,24.0,84.0,1005.6,-9999.0,North,11.1,-,N/A,Rain,Light Rain,10,2012-11-07 13:10:00<br />
2012-11-07 02:30:00,2:30 AM,27.0,24.0,84.0,1005.3,-9999.0,North,11.1,-,N/A,Rain,Light Rain,360,2012-11-07 13:30:00<br />
2012-11-07 02:50:00,2:50 AM,27.0,24.0,84.0,1005.6,-9999.0,North,9.3,-,N/A,Rain,Light Rain,360,2012-11-07 13:50:00<br />
2012-11-07 03:10:00,3:10 AM,27.0,24.0,84.0,1005.6,-9999.0,NNE,9.3,-,N/A,Rain,Light Rain,20,2012-11-07 14:10:00<br />
2012-11-07 03:30:00,3:30 AM,27.0,24.0,84.0,1005.6,-9999.0,North,16.7,-,N/A,Rain,Light Rain,10,2012-11-07 14:30:00<br />
2012-11-07 03:50:00,3:50 AM,27.0,24.0,84.0,1005.6,-9999.0,NNE,11.1,-,N/A,Rain,Light Rain,20,2012-11-07 14:50:00<br />
2012-11-07 04:10:00,4:10 AM,27.0,24.0,84.0,1005.6,-9999.0,North,14.8,-,N/A,Rain,Light Rain,360,2012-11-07 15:10:00<br />
2012-11-07 04:30:00,4:30 AM,27.0,24.0,84.0,1006.0,-9999.0,North,5.6,-,N/A,Rain,Light Rain,350,2012-11-07 15:30:00<br />
2012-11-07 04:50:00,4:50 AM,27.0,24.0,84.0,1006.0,-9999.0,NNW,5.6,-,N/A,Rain,Light Rain,340,2012-11-07 15:50:00<br />
2012-11-07 05:10:00,5:10 AM,27.0,24.0,84.0,1006.3,-9999.0,NNE,9.3,-,N/A,Rain,Light Rain,30,2012-11-07 16:10:00<br />
2012-11-08 00:10:00,12:10 AM,77.0,75.2,94.0,29.81,10.0,WNW,3.5,-,N/A,Rain,Light Rain,300,2012-11-08 11:10:00<br />
2012-11-09 00:10:00,12:10 AM,27.0,24.0,84.0,1011.4,16.1,South,25.9,-,N/A,Rain,Light Rain,170,2012-11-09 11:10:00<br />
2012-11-09 00:30:00,12:30 AM,27.0,25.0,89.0,1011.1,16.1,South,29.6,35.2,N/A,Rain,Light Rain,170,2012-11-09 11:30:00<br />
2012-11-09 00:50:00,12:50 AM,27.0,25.0,89.0,1011.1,16.1,SSE,25.9,-,N/A,Rain,Light Rain,160,2012-11-09 11:50:00<br />
2012-11-09 01:10:00,1:10 AM,27.0,24.0,84.0,1010.7,16.1,SSE,37.0,44.4,N/A,Rain,Light Rain,150,2012-11-09 12:10:00<br />
2012-11-09 01:30:00,1:30 AM,26.0,24.0,89.0,1010.7,16.1,SSE,27.8,33.3,N/A,Rain,Light Rain,150,2012-11-09 12:30:00<br />
2012-11-09 01:50:00,1:50 AM,26.0,24.0,89.0,1010.7,16.1,SSE,35.2,44.4,N/A,Rain,Light Rain,150,2012-11-09 12:50:00<br />
2012-11-09 02:10:00,2:10 AM,25.0,24.0,94.0,1010.4,16.1,SE,31.5,-,N/A,Rain,Light Rain,140,2012-11-09 13:10:00<br />
2012-11-09 02:30:00,2:30 AM,25.0,24.0,94.0,1010.0,16.1,SSE,20.4,-,N/A,Rain,Light Rain,150,2012-11-09 13:30:00<br />
2012-11-09 02:50:00,2:50 AM,25.0,24.0,94.0,1009.7,16.1,SSE,18.5,-,N/A,Rain,Light Rain,150,2012-11-09 13:50:00<br />
2012-11-09 03:10:00,3:10 AM,26.0,24.0,89.0,1009.4,16.1,SSE,18.5,-,N/A,Rain,Light Rain,160,2012-11-09 14:10:00<br />
2012-11-09 03:30:00,3:30 AM,26.0,24.0,89.0,1009.7,16.1,SE,22.2,-,N/A,Rain,Light Rain,140,2012-11-09 14:30:00<br />
2012-11-09 03:50:00,3:50 AM,26.0,24.0,89.0,1009.7,16.1,SE,18.5,-,N/A,Rain,Light Rain,140,2012-11-09 14:50:00<br />
2012-11-09 04:10:00,4:10 AM,27.0,24.0,84.0,1009.7,16.1,SE,25.9,33.3,N/A,Rain,Light Rain,140,2012-11-09 15:10:00<br />
2012-11-09 04:30:00,4:30 AM,27.0,24.0,84.0,1009.7,16.1,SE,29.6,40.7,N/A,Rain,Light Rain,140,2012-11-09 15:30:00<br />
2012-11-09 04:50:00,4:50 AM,27.0,24.0,84.0,1010.0,16.1,SE,31.5,38.9,N/A,Rain,Light Rain,140,2012-11-09 15:50:00<br />
2012-11-09 05:10:00,5:10 AM,27.0,24.0,84.0,1010.0,16.1,SE,29.6,40.7,N/A,Rain,Light Rain,130,2012-11-09 16:10:00<br />
2012-11-09 05:30:00,5:30 AM,27.0,24.0,84.0,1010.4,16.1,SE,24.1,-,N/A,Rain,Light Rain,130,2012-11-09 16:30:00<br />
2012-11-09 05:50:00,5:50 AM,27.0,24.0,84.0,1010.4,16.1,SE,22.2,-,N/A,Rain,Light Rain,130,2012-11-09 16:50:00<br />
2012-11-09 06:10:00,6:10 AM,27.0,24.0,84.0,1010.7,16.1,SE,20.4,-,N/A,Rain,Light Rain,130,2012-11-09 17:10:00<br />
2012-11-09 06:30:00,6:30 AM,27.0,24.0,84.0,1010.7,16.1,ESE,20.4,-,N/A,Rain,Light Rain,120,2012-11-09 17:30:00<br />
2012-11-09 06:50:00,6:50 AM,27.0,24.0,84.0,1011.1,16.1,ESE,27.8,-,N/A,Rain,Light Rain,120,2012-11-09 17:50:00<br />
2012-11-09 07:10:00,7:10 AM,27.0,24.0,84.0,1011.1,16.1,ESE,24.1,33.3,N/A,Rain,Light Rain,120,2012-11-09 18:10:00<br />
2012-11-09 07:30:00,7:30 AM,28.0,25.0,84.0,1011.4,16.1,ESE,25.9,-,N/A,Rain,Light Rain,110,2012-11-09 18:30:00<br />
2012-11-09 07:50:00,7:50 AM,28.0,25.0,84.0,1011.7,16.1,SE,24.1,-,N/A,Rain,Light Rain,130,2012-11-09 18:50:00<br />
2012-11-09 08:10:00,8:10 AM,27.0,25.0,89.0,1011.4,8.0,ESE,27.8,37.0,N/A,Rain,Light Rain,120,2012-11-09 19:10:00<br />
2012-11-09 08:30:00,8:30 AM,28.0,25.0,84.0,1011.4,16.1,ESE,33.3,38.9,N/A,Rain,Light Rain,120,2012-11-09 19:30:00<br />
2012-11-09 08:50:00,8:50 AM,28.0,25.0,84.0,1011.7,16.1,ESE,25.9,-,N/A,Rain,Light Rain,120,2012-11-09 19:50:00<br />
2012-11-09 09:10:00,9:10 AM,27.0,25.0,89.0,1011.7,16.1,ESE,29.6,-,N/A,Rain,Light Rain,120,2012-11-09 20:10:00<br />
2012-11-09 09:30:00,9:30 AM,27.0,24.0,84.0,1011.4,4.0,East,27.8,37.0,N/A,Rain,Heavy Rain,100,2012-11-09 20:30:00<br />
2012-11-09 09:50:00,9:50 AM,27.0,25.0,89.0,1011.7,16.1,ESE,29.6,37.0,N/A,Rain,Light Rain,110,2012-11-09 20:50:00<br />
